fips,region,urbanisation,pct_aian_alone,pct_api_alone,pct_black_alone,pct_white_alone,pct_multiple_response,census2000_population
47153,south,medium_small_metro,0.33,0.16,0.19,98.87,0.44,11370
47155,south,nonmetro,0.33,0.58,0.56,97.79,0.73,71170
47157,south,large_central,0.21,1.72,48.71,48.65,0.7,897472
47159,south,large_fringe,0.39,0.18,2.54,96.11,0.78,17712
47161,south,medium_small_metro,0.61,1.54,1.31,95.64,0.91,12370
47163,south,medium_small_metro,0.22,0.45,1.91,96.83,0.59,153048
47165,south,large_fringe,0.29,0.72,5.85,92.38,0.75,130449
47167,south,large_fringe,0.38,0.45,19.97,78.28,0.91,51271
47169,south,large_fringe,0.23,0.14,11.35,87.68,0.59,7259
47171,south,medium_small_metro,0.28,0.11,0.1,98.96,0.55,17667
47173,south,medium_small_metro,0.23,0.18,0.1,98.67,0.82,17808
47175,south,nonmetro,0.18,0.07,0.13,99.2,0.42,5508
47177,south,nonmetro,0.22,0.49,3.21,95.43,0.65,38276
47179,south,medium_small_metro,0.24,0.77,3.88,94.29,0.81,107198
47181,south,nonmetro,0.2,0.27,6.82,92.16,0.56,16842
47183,south,nonmetro,0.15,1.34,6.98,90.88,0.64,34895
47185,south,nonmetro,0.23,0.29,1.66,97.16,0.66,23102
47187,south,large_fringe,0.2,1.3,5.23,92.7,0.57,126638
47189,south,large_fringe,0.33,0.55,6.3,92.08,0.74,88809
48001,south,nonmetro,0.65,0.51,23.75,74.44,0.66,55109
48003,south,nonmetro,0.97,0.82,1.79,95.77,0.65,13004
48005,south,nonmetro,0.35,0.74,14.87,83.34,0.71,80130
48007,south,medium_small_metro,0.65,2.91,1.53,93.73,1.18,22497
48009,south,medium_small_metro,0.68,0.16,0.08,98.11,0.97,8854
48011,south,medium_small_metro,0.74,0.0,0.28,98.51,0.47,2148
48013,south,large_fringe,0.98,0.48,0.77,97.2,0.56,38628
48015,south,large_fringe,0.31,0.34,10.85,87.8,0.71,23590
48017,south,nonmetro,0.86,0.26,1.58,96.5,0.8,6594
48019,south,large_fringe,0.96,0.36,0.39,97.27,1.02,17645
48021,south,large_fringe,0.88,0.61,9.01,88.41,1.09,57733
48023,south,nonmetro,0.68,0.64,3.35,94.8,0.54,4093
48025,south,nonmetro,0.56,0.77,10.14,88.07,0.47,32359
48027,south,medium_small_metro,0.8,3.3,21.3,72.21,2.39,237974
48029,south,large_central,0.98,1.93,7.51,88.44,1.14,1392931
48031,south,nonmetro,0.62,0.2,0.78,97.26,1.14,8418
48033,south,nonmetro,0.27,0.0,0.14,98.35,1.23,729
48035,south,nonmetro,0.58,0.19,1.99,96.36,0.88,17204
48037,south,medium_small_metro,0.61,0.51,23.5,74.42,0.97,89306
48039,south,large_fringe,0.6,2.15,8.64,87.69,0.92,241767
48041,south,medium_small_metro,0.42,4.24,10.88,83.6,0.86,152415
48043,south,nonmetro,0.9,0.56,1.47,95.83,1.24,8866
48045,south,nonmetro,0.45,0.06,2.51,96.09,0.89,1790
48047,south,nonmetro,0.6,0.19,0.35,98.77,0.09,7976
48049,south,nonmetro,0.62,0.45,4.05,94.09,0.79,37674
48051,south,medium_small_metro,0.53,0.21,15.16,83.3,0.8,16470
48053,south,nonmetro,0.7,0.37,1.59,96.45,0.89,34147
48055,south,large_fringe,0.74,0.52,8.76,89.05,0.94,32194
48057,south,medium_small_metro,0.57,3.56,2.76,92.53,0.58,20647
48059,south,medium_small_metro,0.67,0.49,0.23,97.81,0.81,12905
48061,south,medium_small_metro,0.58,0.62,0.61,97.91,0.29,335227
48063,south,nonmetro,0.39,0.33,19.38,79.16,0.74,11549
48065,south,medium_small_metro,1.06,0.15,0.69,97.31,0.78,6516
48067,south,nonmetro,0.47,0.18,19.5,79.01,0.84,30438
48069,south,nonmetro,1.61,0.1,2.37,95.47,0.46,8285
48071,south,large_fringe,0.53,0.74,9.9,88.11,0.71,26031
48073,south,nonmetro,0.54,0.53,16.02,82.13,0.78,46659
48075,south,nonmetro,0.4,0.47,14.31,83.98,0.85,7688
48077,south,medium_small_metro,1.1,0.11,0.42,97.32,1.05,11006
48079,south,nonmetro,0.94,0.32,4.99,93.49,0.27,3730
48081,south,nonmetro,0.85,0.21,1.94,96.4,0.6,3864
48083,south,nonmetro,0.65,0.42,2.21,95.9,0.82,9235
48085,south,large_fringe,0.51,7.12,4.91,86.24,1.22,491675
48087,south,nonmetro,1.68,0.19,5.36,91.48,1.28,3206
48089,south,nonmetro,0.47,0.35,15.01,83.6,0.56,20390
48091,south,large_fringe,0.62,0.54,1.03,97.01,0.79,78021
48093,south,nonmetro,0.73,0.16,0.56,97.8,0.75,14026
48095,south,nonmetro,0.58,0.2,1.03,97.76,0.43,3966
48097,south,nonmetro,1.05,0.4,3.15,94.46,0.95,36363
48099,south,medium_small_metro,0.96,2.44,22.46,71.84,2.29,74978
48101,south,nonmetro,0.0001,0.0,10.03,88.97,1.0,1904
48103,south,nonmetro,1.28,0.35,3.28,94.87,0.23,3996
48105,south,nonmetro,0.95,0.41,0.71,97.44,0.49,4099
48107,south,medium_small_metro,0.86,0.17,4.16,94.36,0.45,7072
48109,south,nonmetro,0.47,0.74,0.84,97.61,0.34,2975
48111,south,nonmetro,1.09,0.26,1.7,96.11,0.84,6222
48113,south,large_central,0.66,4.25,20.63,73.47,0.98,2218899
48115,south,nonmetro,0.35,0.31,8.76,90.11,0.47,14985
48117,south,nonmetro,1.04,0.58,1.66,96.39,0.33,18561
48119,south,large_fringe,0.88,0.15,8.35,89.28,1.33,5327
48121,south,large_fringe,0.64,4.23,5.99,87.9,1.24,432976
48123,south,nonmetro,0.62,0.33,11.3,87.26,0.48,20013
48125,south,nonmetro,0.4,0.65,8.69,89.61,0.65,2762
48127,south,nonmetro,0.73,0.79,1.05,97.09,0.33,10248
48129,south,nonmetro,0.89,0.1,4.0,94.33,0.68,3828
48131,south,nonmetro,0.66,0.17,0.59,98.32,0.26,13120
48133,south,nonmetro,0.51,0.23,2.2,96.43,0.63,18297
48135,south,medium_small_metro,1.01,0.78,4.76,92.66,0.79,121123
48137,south,nonmetro,0.79,0.65,1.99,96.02,0.56,2162
48139,south,large_fringe,0.7,0.42,8.75,89.33,0.8,111360
48141,south,medium_small_metro,0.98,1.25,3.33,93.68,0.76,679622
48143,south,nonmetro,0.73,0.67,0.87,97.0,0.73,33001
48145,south,nonmetro,0.59,0.2,27.71,71.01,0.48,18576
48147,south,nonmetro,1.0,0.33,8.06,89.53,1.08,31242
48149,south,nonmetro,0.44,0.29,7.14,91.75,0.38,21804
48151,south,nonmetro,0.39,0.14,3.11,95.76,0.6,4344
48153,south,nonmetro,0.94,0.37,3.46,94.79,0.44,7771
48155,south,nonmetro,0.99,0.18,3.27,94.64,0.92,1622
48157,south,large_fringe,0.36,11.58,20.19,66.84,1.03,354452
48159,south,nonmetro,0.77,0.21,3.98,94.48,0.56,9458
48161,south,nonmetro,0.39,0.31,19.01,79.74,0.55,17867
48163,south,nonmetro,0.73,0.6,5.06,93.34,0.27,16252
48165,south,nonmetro,1.04,0.22,2.42,95.68,0.64,14467
48167,south,large_fringe,0.53,2.29,15.64,80.64,0.9,250158
48169,south,nonmetro,0.47,0.18,4.97,93.23,1.15,4872
48171,south,nonmetro,0.46,0.21,0.26,98.57,0.5,20814
48173,south,nonmetro,0.14,0.21,0.5,98.93,0.21,1406
48175,south,medium_small_metro,0.68,0.23,5.01,93.59,0.49,6928
48177,south,nonmetro,0.66,0.53,8.86,89.3,0.65,18628
48179,south,nonmetro,1.01,0.44,6.0,90.86,1.68,22744
48181,south,medium_small_metro,1.37,0.67,5.94,90.49,1.54,110595
48183,south,medium_small_metro,0.58,0.74,19.96,77.8,0.92,111379
48185,south,nonmetro,0.37,0.39,20.11,78.4,0.73,23552
48187,south,large_fringe,0.66,1.09,5.2,92.0,1.05,89023
48189,south,nonmetro,1.16,0.42,6.01,91.8,0.61,36602
48191,south,nonmetro,0.77,0.48,8.3,89.82,0.63,3782
48193,south,nonmetro,0.47,0.27,0.15,98.47,0.64,8229
48195,south,nonmetro,0.86,0.3,0.17,98.08,0.6,5369
48197,south,nonmetro,0.85,0.3,4.89,93.18,0.78,4724
48199,south,medium_small_metro,0.34,0.25,6.93,91.85,0.64,48073
48201,south,large_central,0.56,5.46,18.84,74.23,0.92,3400578
48203,south,nonmetro,0.39,0.42,24.12,74.35,0.72,62110
48205,south,nonmetro,0.49,0.38,8.16,90.45,0.52,5537
48207,south,nonmetro,0.64,0.2,3.05,95.32,0.79,6093
48209,south,large_fringe,0.8,1.01,3.88,93.29,1.02,97589
48211,south,nonmetro,0.78,0.42,1.55,96.66,0.6,3351
48213,south,nonmetro,0.57,0.37,6.65,91.57,0.84,73277
48215,south,medium_small_metro,0.54,0.7,0.59,97.96,0.21,569463
48217,south,nonmetro,0.51,0.3,7.52,90.63,1.05,32321
48219,south,nonmetro,1.03,0.26,3.85,94.2,0.66,22716
48221,south,nonmetro,0.96,0.38,0.36,97.5,0.8,41100
48223,south,nonmetro,0.74,0.34,8.06,90.15,0.7,31960
48225,south,nonmetro,0.29,0.31,28.0,70.9,0.5,23185
48227,south,nonmetro,0.7,0.69,4.31,93.47,0.83,33627
48229,south,nonmetro,1.44,0.21,0.39,97.37,0.6,3344
48231,south,large_fringe,0.79,0.67,9.54,87.91,1.1,76596
48233,south,nonmetro,1.39,0.38,2.53,94.43,1.27,23857
48235,south,medium_small_metro,0.96,0.0,0.4,98.14,0.51,1771
48237,south,nonmetro,0.67,0.37,5.6,92.86,0.5,8763
48239,south,nonmetro,0.39,0.56,7.95,90.54,0.56,14391
48241,south,nonmetro,0.45,0.35,17.85,80.43,0.92,35604
48243,south,nonmetro,0.45,0.14,1.04,97.73,0.63,2207
48245,south,medium_small_metro,0.37,3.01,33.9,61.96,0.76,252051
48247,south,nonmetro,0.8,0.21,0.45,98.28,0.27,5281
48249,south,nonmetro,0.7,0.68,0.67,97.61,0.34,39326
48251,south,large_fringe,0.69,0.76,2.57,95.04,0.94,126811
48253,south,medium_small_metro,0.54,0.51,11.66,86.62,0.66,20785
48255,south,nonmetro,0.82,0.52,11.07,87.12,0.47,15446
48257,south,large_fringe,0.65,0.56,10.59,87.27,0.94,71313
48259,south,large_fringe,0.67,0.32,0.37,97.92,0.71,23743
48261,south,nonmetro,0.72,1.69,0.72,96.86,0.0,414
48263,south,nonmetro,0.35,0.0,0.23,99.3,0.12,859
48265,south,nonmetro,0.63,0.62,1.85,96.02,0.88,43653
48267,south,nonmetro,0.45,0.6,0.25,98.12,0.58,4468
48269,south,nonmetro,1.12,0.0,0.0,98.31,0.56,356
48271,south,nonmetro,0.47,0.12,1.89,96.45,1.07,3379
48273,south,nonmetro,0.76,1.74,3.89,92.77,0.84,31549
48275,south,nonmetro,1.18,0.4,7.08,90.45,0.89,4253
48277,south,nonmetro,1.1,0.45,13.53,83.78,1.14,48499
48279,south,nonmetro,0.76,0.27,4.43,93.94,0.6,14709
48281,south,medium_small_metro,0.76,0.96,3.24,93.76,1.28,17762
48283,south,nonmetro,0.34,0.34,3.55,95.45,0.32,5866
48285,south,nonmetro,0.21,0.18,6.96,92.23,0.43,19210
48287,south,nonmetro,0.56,0.28,12.24,86.26,0.66,15657
48289,south,nonmetro,0.35,0.24,10.47,88.35,0.59,15335
48291,south,large_fringe,0.53,0.39,12.96,85.32,0.8,70154
48293,south,nonmetro,0.5,0.21,19.21,79.24,0.84,22051
48295,south,nonmetro,1.5,0.07,0.59,97.12,0.72,3057
48297,south,nonmetro,0.44,0.32,2.49,96.2,0.55,12309
48299,south,nonmetro,0.43,0.41,0.32,98.19,0.65,17044
48301,south,nonmetro,0.0001,0.0,0.0,100.0,0.0,67
48303,south,medium_small_metro,0.69,1.45,7.91,89.17,0.77,242628
48305,south,nonmetro,1.11,0.18,2.93,95.11,0.66,6550
48307,south,nonmetro,0.28,0.26,1.66,97.34,0.46,8205
48309,south,medium_small_metro,0.57,1.21,15.42,81.93,0.87,213517
48311,south,nonmetro,0.24,0.94,1.18,97.65,0.0,851
48313,south,nonmetro,0.4,0.44,23.02,75.53,0.6,12940
48315,south,nonmetro,0.88,0.24,23.99,73.55,1.34,10941
48317,south,nonmetro,0.99,0.17,1.66,96.4,0.78,4746
48319,south,nonmetro,0.72,0.08,0.13,98.39,0.67,3738
48321,south,nonmetro,0.8,2.54,12.94,82.88,0.85,37957
48323,south,nonmetro,1.48,0.65,0.41,97.22,0.24,47297
48325,south,large_fringe,0.78,0.58,2.34,95.55,0.75,39304
48327,south,nonmetro,0.64,0.81,0.93,97.29,0.34,2360
48329,south,medium_small_metro,0.71,1.06,7.14,90.39,0.7,116009
48331,south,nonmetro,0.58,0.28,11.18,87.31,0.65,24238
48333,south,nonmetro,0.27,0.17,1.26,97.75,0.54,5151
48335,south,nonmetro,0.65,0.42,12.86,85.64,0.43,9698
48337,south,nonmetro,0.75,0.3,0.18,97.92,0.85,19117
48339,south,large_fringe,0.51,1.23,3.57,93.85,0.84,293768
48341,south,nonmetro,0.83,1.07,0.77,96.52,0.81,20121
48343,south,nonmetro,0.53,0.29,24.22,74.03,0.93,13048
48345,south,nonmetro,0.63,0.28,3.79,94.39,0.91,1426
48347,south,nonmetro,0.46,0.84,16.82,81.14,0.75,59203
48349,south,nonmetro,0.53,0.91,17.02,80.82,0.72,45124
48351,south,nonmetro,0.64,0.31,20.71,77.57,0.78,15072
48353,south,nonmetro,0.61,0.37,4.82,93.53,0.66,15802
48355,south,medium_small_metro,0.77,1.4,4.5,92.48,0.85,313645
48357,south,nonmetro,1.04,0.42,0.22,97.59,0.72,9006
48359,south,nonmetro,1.42,0.46,1.88,95.56,0.69,2185
48361,south,medium_small_metro,0.6,0.82,8.43,89.36,0.78,84966
48363,south,nonmetro,0.69,0.6,2.37,95.32,1.01,27026
48365,south,nonmetro,0.38,0.32,17.74,80.87,0.69,22756
48367,south,large_fringe,0.72,0.4,1.82,96.22,0.84,88495
48369,south,nonmetro,1.1,0.55,1.2,96.68,0.48,10016
48371,south,nonmetro,0.55,0.66,4.54,93.66,0.59,16809
48373,south,nonmetro,1.81,0.43,13.23,83.74,0.8,41133
48375,south,medium_small_metro,0.97,2.66,10.34,84.73,1.3,113546
48377,south,nonmetro,0.3,0.19,0.29,98.84,0.38,7304
48379,south,nonmetro,0.97,0.4,2.97,94.98,0.68,9139
48381,south,medium_small_metro,0.72,1.13,1.58,95.72,0.86,104312
48383,south,nonmetro,0.57,0.39,3.28,95.34,0.42,3326
48385,south,nonmetro,0.72,0.23,0.2,97.87,0.98,3047
48387,south,nonmetro,0.6,0.13,17.86,80.57,0.85,14314
48389,south,nonmetro,0.62,0.47,2.21,96.46,0.24,13137
48391,south,nonmetro,0.64,0.45,6.8,91.65,0.47,7828
48393,south,nonmetro,0.68,0.11,0.34,98.08,0.79,887
48395,south,medium_small_metro,0.45,0.22,24.43,74.09,0.82,16000
48397,south,large_fringe,0.43,1.48,3.28,94.04,0.77,43080
48399,south,nonmetro,0.77,0.43,1.54,96.62,0.64,11495
48401,south,medium_small_metro,0.37,0.26,19.35,79.37,0.65,47372
48403,south,nonmetro,0.41,0.11,9.99,88.75,0.74,10469
48405,south,nonmetro,0.26,0.2,28.03,70.99,0.51,8946
48407,south,large_fringe,0.47,0.38,12.72,85.38,1.05,22246
48409,south,medium_small_metro,0.78,0.89,3.01,94.41,0.91,67138
48411,south,nonmetro,1.16,0.16,2.73,95.65,0.29,6186
48413,south,nonmetro,0.07,0.37,2.08,97.17,0.31,2935
48415,south,nonmetro,0.56,0.24,6.16,92.52,0.52,16361
48417,south,nonmetro,0.48,0.0,0.61,98.46,0.45,3302
48419,south,nonmetro,0.4,0.81,19.55,78.7,0.55,25224
48421,south,nonmetro,0.91,0.41,0.63,97.58,0.47,3186
48423,south,medium_small_metro,0.47,0.81,19.16,78.77,0.79,174706
48425,south,nonmetro,0.81,0.38,0.34,97.65,0.82,6809
48427,south,nonmetro,0.3,0.41,0.21,98.98,0.1,53597
48429,south,nonmetro,0.39,0.33,2.92,95.75,0.61,9674
48431,south,nonmetro,0.36,0.07,0.07,99.35,0.14,1393
48433,south,nonmetro,0.35,0.59,3.07,94.39,1.59,1693
48435,south,nonmetro,0.47,0.32,0.34,98.6,0.27,4077
48437,south,nonmetro,0.81,0.24,5.93,92.19,0.82,8378
48439,south,large_central,0.65,3.97,13.02,81.16,1.2,1446219
48441,south,medium_small_metro,0.67,1.43,7.03,89.51,1.37,126555
48443,south,nonmetro,1.67,0.65,0.0,97.41,0.28,1081
48445,south,nonmetro,0.65,0.33,5.29,93.23,0.5,12761
48447,south,nonmetro,0.43,0.05,0.05,98.86,0.59,1850
48449,south,nonmetro,0.73,0.62,10.86,87.21,0.58,28118
48451,south,medium_small_metro,0.74,1.05,4.4,92.77,1.05,104010
48453,south,large_central,0.69,4.75,9.61,83.69,1.25,812280
48455,south,nonmetro,0.46,0.28,11.95,86.69,0.62,13779
48457,south,nonmetro,0.49,0.23,12.05,86.33,0.91,20871
48459,south,medium_small_metro,0.65,0.27,10.18,88.03,0.86,35291
48461,south,nonmetro,1.23,0.12,1.85,96.12,0.68,3404
48463,south,nonmetro,0.83,0.6,0.44,97.61,0.52,25926
48465,south,nonmetro,0.79,0.71,1.73,96.17,0.6,44856
48467,south,nonmetro,0.67,0.23,2.97,95.36,0.76,48140
48469,south,medium_small_metro,0.64,0.91,6.52,91.29,0.64,84088
48471,south,nonmetro,0.38,0.93,24.06,73.92,0.71,61758
48473,south,large_fringe,0.54,0.5,29.49,68.68,0.8,32663
48475,south,nonmetro,0.75,0.36,4.91,93.32,0.66,10909
48477,south,nonmetro,0.32,1.23,18.81,79.08,0.56,30373
48479,south,medium_small_metro,0.6,0.57,0.47,98.14,0.22,193117
48481,south,nonmetro,0.47,0.5,15.23,83.42,0.4,41188
48483,south,nonmetro,0.85,0.66,2.82,94.97,0.7,5284
48485,south,medium_small_metro,0.96,2.03,10.5,84.89,1.62,131664
48487,south,nonmetro,0.78,0.74,9.06,88.64,0.78,14676
48489,south,nonmetro,0.67,0.27,2.31,96.59,0.16,20082
48491,south,large_fringe,0.52,2.85,5.27,90.21,1.14,249967
48493,south,large_fringe,0.72,0.42,1.28,96.94,0.64,32408
48495,south,nonmetro,0.61,0.29,2.02,96.74,0.33,7173
48497,south,large_fringe,0.81,0.33,1.28,96.57,1.02,48793
48499,south,nonmetro,0.56,0.22,6.18,92.33,0.71,36752
48501,south,nonmetro,0.82,0.19,1.63,97.06,0.3,7322
48503,south,nonmetro,0.75,0.39,1.22,96.75,0.89,17943
48505,south,nonmetro,0.4,0.33,0.48,98.55,0.25,12182
48507,south,nonmetro,0.77,0.28,0.58,98.24,0.14,11600
49001,west,nonmetro,1.05,0.85,0.27,96.6,1.23,6005
49003,west,nonmetro,0.95,1.18,0.17,96.84,0.85,42745
49005,west,medium_small_metro,0.61,2.27,0.44,95.88,0.81,91391
49007,west,nonmetro,1.18,0.42,0.31,97.4,0.69,20422
49009,west,nonmetro,0.76,0.22,1.09,96.85,1.09,921
49011,west,medium_small_metro,0.61,1.93,1.15,94.98,1.33,238994
49013,west,nonmetro,5.5,0.26,0.15,92.14,1.94,14371
49015,west,nonmetro,0.76,0.42,0.24,97.73,0.85,10860
49017,west,nonmetro,1.9,0.46,0.17,96.49,0.97,4735
49019,west,nonmetro,3.94,0.27,0.31,94.5,0.99,8485
49021,west,nonmetro,2.27,1.09,0.39,95.2,1.05,33779
49023,west,medium_small_metro,1.17,0.46,0.15,97.73,0.5,8238
49025,west,nonmetro,1.65,0.31,0.05,96.89,1.09,6046
49027,west,nonmetro,1.43,0.69,0.13,96.99,0.77,12405
49029,west,medium_small_metro,0.18,0.17,0.06,98.64,0.95,7129
49031,west,nonmetro,1.18,0.28,0.14,97.56,0.84,1435
49033,west,nonmetro,0.05,0.46,0.0,99.13,0.36,1961
49035,west,medium_small_metro,0.96,4.0,1.18,92.55,1.32,898387
49037,west,nonmetro,55.83,0.21,0.13,42.73,1.1,14413
49039,west,nonmetro,0.98,0.94,0.35,96.85,0.87,22763
49041,west,nonmetro,2.06,0.35,0.29,96.53,0.76,18842
49043,west,medium_small_metro,0.34,1.07,0.28,97.6,0.71,29736
49045,west,medium_small_metro,1.79,0.85,1.39,94.54,1.43,40735
49047,west,nonmetro,9.43,0.31,0.12,89.04,1.11,25224
49049,west,medium_small_metro,0.64,1.76,0.34,96.07,1.19,368536
49051,west,nonmetro,0.53,0.42,0.25,97.69,1.11,15215
49053,west,medium_small_metro,1.54,0.94,0.22,96.19,1.12,90354
49055,west,nonmetro,0.36,0.28,0.16,98.61,0.6,2509
49057,west,medium_small_metro,0.84,1.53,1.5,94.92,1.21,196533
50001,northeast,nonmetro,0.28,0.8,0.59,97.26,1.08,35974
50003,northeast,nonmetro,0.22,0.65,0.44,98.02,0.67,36994
50005,northeast,nonmetro,0.56,0.39,0.3,97.76,0.98,29702
50007,northeast,medium_small_metro,0.29,2.08,0.95,95.64,1.04,146571
50009,northeast,nonmetro,0.63,0.31,0.25,97.04,1.76,6459
50011,northeast,medium_small_metro,1.51,0.29,0.31,96.39,1.5,45417
50013,northeast,medium_small_metro,0.87,0.28,0.14,97.51,1.2,6901
50015,northeast,nonmetro,0.46,0.41,0.35,97.58,1.21,23233
50017,northeast,nonmetro,0.28,0.39,0.26,98.29,0.78,28226
50019,northeast,nonmetro,0.66,0.32,0.39,97.46,1.18,26277
50021,northeast,nonmetro,0.24,0.43,0.36,98.37,0.6,63400
50023,northeast,nonmetro,0.31,0.6,0.49,97.45,1.15,58039
50025,northeast,nonmetro,0.22,0.85,0.54,97.21,1.17,44216
50027,northeast,nonmetro,0.24,0.67,0.35,97.98,0.77,57418
51001,south,nonmetro,0.34,0.33,31.72,66.94,0.66,38305
51003,south,medium_small_metro,0.2,2.92,9.73,86.15,1.0,79236
51005,south,nonmetro,0.21,0.26,2.47,96.61,0.46,12926
51007,south,large_fringe,0.29,0.18,28.09,70.9,0.54,11400
51009,south,medium_small_metro,0.84,0.38,19.9,78.14,0.74,31894
51011,south,medium_small_metro,0.15,0.19,22.95,76.22,0.49,13705
51013,south,large_central,0.43,9.13,10.02,78.71,1.71,189453
51015,south,nonmetro,0.16,0.32,3.62,95.41,0.5,65615
51017,south,nonmetro,0.22,0.44,6.3,92.37,0.67,5048
51019,south,medium_small_metro,0.2,0.46,6.26,92.44,0.64,60371
51021,south,nonmetro,0.09,0.13,4.19,95.14,0.45,6871
51023,south,medium_small_metro,0.22,0.51,3.53,95.17,0.57,30496
51025,south,nonmetro,0.09,0.23,56.95,42.39,0.35,18419
51027,south,nonmetro,0.06,0.14,2.64,96.88,0.29,26978
51029,south,nonmetro,0.24,0.2,39.21,59.41,0.95,15623
51031,south,medium_small_metro,0.2,0.63,14.75,83.61,0.81,51078
51033,south,large_fringe,0.79,0.41,34.54,63.04,1.22,22121
51035,south,nonmetro,0.14,0.11,0.47,98.88,0.4,29245
51036,south,large_fringe,7.88,0.1,54.98,35.81,1.23,6926
51037,south,nonmetro,0.14,0.18,32.98,66.16,0.54,12472
51041,south,large_fringe,0.35,2.5,18.01,78.16,0.98,259903
51043,south,large_fringe,0.19,0.56,6.76,91.76,0.73,12652
51045,south,medium_small_metro,0.22,0.16,0.2,99.1,0.33,5091
51047,south,nonmetro,0.4,0.71,18.3,79.41,1.18,34262
51049,south,large_fringe,0.22,0.38,37.53,60.97,0.9,9017
51051,south,nonmetro,0.13,0.09,0.36,99.05,0.37,16395
51053,south,large_fringe,0.22,0.39,33.69,64.96,0.74,24533
51057,south,nonmetro,0.61,0.84,39.16,58.22,1.16,9989
51059,south,large_fringe,0.31,13.41,8.97,75.39,1.93,969749
51061,south,large_fringe,0.26,0.64,8.85,89.17,1.09,55139
51063,south,nonmetro,0.09,0.17,2.04,97.1,0.61,13874
51065,south,medium_small_metro,0.2,0.46,18.57,79.69,1.08,20047
51067,south,medium_small_metro,0.19,0.39,9.41,89.41,0.6,47286
51069,south,medium_small_metro,0.17,0.72,2.66,95.62,0.83,59209
51071,south,medium_small_metro,0.14,0.19,1.59,97.64,0.44,16657
51073,south,large_fringe,0.43,0.76,10.35,87.19,1.28,34780
51075,south,large_fringe,0.2,0.49,25.71,72.93,0.68,16863
51077,south,nonmetro,0.12,0.11,6.8,92.44,0.54,17917
51079,south,medium_small_metro,0.21,0.53,6.51,91.72,1.02,15244
51081,south,nonmetro,0.1,0.43,59.94,39.27,0.25,11560
51083,south,nonmetro,0.24,0.27,38.13,60.74,0.62,37355
51085,south,large_fringe,0.34,0.84,9.41,88.73,0.68,86320
51087,south,large_fringe,0.37,3.72,24.95,69.97,1.0,262300
51089,south,nonmetro,0.21,0.45,22.73,75.97,0.64,57930
51091,south,nonmetro,0.2,0.12,0.08,99.33,0.28,2536
51093,south,large_fringe,0.27,0.38,27.22,71.36,0.76,29728
51095,south,large_fringe,0.28,1.55,14.49,82.56,1.12,48102
51097,south,large_fringe,1.42,0.3,35.72,61.43,1.13,6630
51099,south,nonmetro,0.48,1.11,18.82,78.25,1.35,16803
51101,south,large_fringe,1.54,0.46,22.92,74.04,1.05,13146
51103,south,nonmetro,0.14,0.4,28.88,70.12,0.46,11567
51105,south,nonmetro,0.22,0.2,0.44,98.54,0.59,23589
51107,south,large_fringe,0.23,5.58,7.1,85.53,1.56,169599
51109,south,large_fringe,0.43,0.27,21.66,76.8,0.85,25627
51111,south,nonmetro,0.19,0.27,38.76,59.9,0.89,13146
51113,south,nonmetro,0.14,0.54,11.45,87.11,0.77,12520
51115,south,large_fringe,0.25,0.2,11.3,87.68,0.58,9207
51117,south,nonmetro,0.23,0.32,39.18,59.72,0.55,32380
51119,south,nonmetro,0.25,0.12,20.2,78.91,0.52,9932
51121,south,medium_small_metro,0.18,4.16,3.73,90.93,1.0,83629
51125,south,medium_small_metro,0.24,0.3,14.97,83.32,1.17,14445
51127,south,large_fringe,1.31,0.56,16.22,80.94,0.97,13462
51131,south,nonmetro,0.17,0.27,43.35,55.56,0.64,13093
51133,south,nonmetro,0.15,0.21,26.65,72.52,0.47,12259
51135,south,nonmetro,0.14,0.43,40.64,58.21,0.59,15725
51137,south,nonmetro,0.21,0.36,13.87,84.78,0.78,25881
51139,south,nonmetro,0.16,0.26,2.18,96.85,0.54,23177
51141,south,nonmetro,0.22,0.22,6.25,92.77,0.55,19407
51143,south,medium_small_metro,0.15,0.2,23.71,75.45,0.5,61745
51145,south,large_fringe,0.22,0.25,16.97,81.88,0.68,22377
51147,south,nonmetro,0.2,0.65,35.87,62.45,0.82,19720
51149,south,large_fringe,0.45,2.04,33.21,62.92,1.37,33047
51153,south,large_fringe,0.44,4.17,19.35,73.76,2.28,280813
51155,south,medium_small_metro,0.17,0.36,5.59,93.12,0.77,35127
51157,south,nonmetro,0.16,0.21,5.5,93.03,1.1,6983
51159,south,nonmetro,0.09,0.39,33.2,65.71,0.61,8809
51161,south,medium_small_metro,0.13,1.65,3.41,94.16,0.65,85778
51163,south,nonmetro,0.26,0.48,3.0,95.59,0.67,20808
51165,south,medium_small_metro,0.13,0.31,1.4,97.69,0.47,67725
51167,south,nonmetro,0.12,0.05,3.11,96.38,0.34,30308
51169,south,medium_small_metro,0.16,0.09,0.59,98.69,0.46,23403
